id,clave_unica,nombre_obra,programa,area,dg,indicador,valor,valor_texto,unidad_medida,usuario_actualizacion,fecha_captura,usuario_edicion,fecha_edicion
1458,PLATSOBSE_DGCOP_MTTO_MERCADOS_DEL_MAR_59,DEL MAR,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,2861,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:57:45,,
1460,PLATSOBSE_DGCOP_MTTO_MERCADOS_JOSE_MARIA_PINO_SUAREZ_2,JOSE MARIA PINO SUAREZ,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,200,,LOCALES,actualizacion_dgcop,2026-06-08 19:59:28,,
1461,PLATSOBSE_DGCOP_MTTO_MERCADOS_JOSE_MARIA_PINO_SUAREZ_2,JOSE MARIA PINO SUAREZ,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,400,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:59:28,,
1462,PLATSOBSE_DGCOP_MTTO_MERCADOS_JOSE_MARIA_PINO_SUAREZ_2,JOSE MARIA PINO SUAREZ,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,3129,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:59:28,,
1538,PLATSOBSE_DGCOP_PUENTES_PEATONALES_CTO_INTERIOR_AV_INSTITUTO_TECNICO_INDUSTRIAL_2A_CDA_DE_7A_DE_NOGAL_34,CTO. INTERIOR (AV. INSTITUTO TECNICO INDUSTRIAL) - 2A. CDA DE 7A. DE NOGAL,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,50,,METROS LINEALES,actualizacion_dgcop,2026-06-09 0:54:27,,
1539,PLATSOBSE_DGCOP_PUENTES_PEATONALES_CTO_INTERIOR_AV_INSTITUTO_TECNICO_INDUSTRIAL_2A_CDA_DE_7A_DE_NOGAL_34,CTO. INTERIOR (AV. INSTITUTO TECNICO INDUSTRIAL) - 2A. CDA DE 7A. DE NOGAL,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,120,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 0:54:27,,
1541,PLATSOBSE_DGCOP_PUENTES_PEATONALES_PERIFERICO_CASI_ESQ_YOKOHAMA_Y_OSAKA_23,PERIFERICO CASI ESQ YOKOHAMA Y OSAKA,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,60,,METROS LINEALES,actualizacion_dgcop,2026-06-09 0:57:12,,
1542,PLATSOBSE_DGCOP_PUENTES_PEATONALES_PERIFERICO_CASI_ESQ_YOKOHAMA_Y_OSAKA_23,PERIFERICO CASI ESQ YOKOHAMA Y OSAKA,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,151,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 0:57:12,,
1604,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_ATLAMPA_DE_LAS_JACARANDAS_79,ATLAMPA (DE LAS JACARANDAS),REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,4609,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 16:32:15,,
1656,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_VDTO_RIO_BECERRA_Y_CALLE_NEBRASKA_31,VDTO. RIO BECERRA Y CALLE NEBRASKA,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,LONGITUD,73,,METROS LINEALES,actualizacion_dgcop,2026-06-09 18:17:05,,
1657,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_VDTO_RIO_BECERRA_Y_CALLE_NEBRASKA_31,VDTO. RIO BECERRA Y CALLE NEBRASKA,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,1591,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 18:17:05,,
1659,PLATSOBSE_DGCOP_PUENTES_PEATONALES_PROL_DIVISION_DEL_NORTE_Y_AV_GUADALUPE_I_RAMIREZ_13,PROL. DIVISION DEL NORTE Y AV. GUADALUPE I. RAMIREZ,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,135,,METROS LINEALES,actualizacion_dgcop,2026-06-09 18:18:29,,
1660,PLATSOBSE_DGCOP_PUENTES_PEATONALES_PROL_DIVISION_DEL_NORTE_Y_AV_GUADALUPE_I_RAMIREZ_13,PROL. DIVISION DEL NORTE Y AV. GUADALUPE I. RAMIREZ,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,413,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 18:18:29,,
1603,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_ATLAMPA_DE_LAS_JACARANDAS_79,ATLAMPA (DE LAS JACARANDAS),REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,LONGITUD,694,,METROS LINEALES,actualizacion_dgcop,2026-06-09 16:32:15,actualizacion_dgcop,2026-06-09 18:59:58
1698,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_AV_AQUILES_SERDANY_GOLFO_TEHUANTEPEC_80,AV. AQUILES SERDANY GOLFO TEHUANTEPEC,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,LONGITUD,947,,METROS LINEALES,actualizacion_dgcop,2026-06-09 19:18:56,,
1699,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_AV_AQUILES_SERDANY_GOLFO_TEHUANTEPEC_80,AV. AQUILES SERDANY GOLFO TEHUANTEPEC,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,9591,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 19:18:56,,
1299,PLATSOBSE_DGCOP_MTTO_MERCADOS_MERCED_NAVE_MAYOR_71,MERCED NAVE MAYOR,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,1312,,LOCALES,actualizacion_dgcop,2026-06-08 18:59:04,,
1300,PLATSOBSE_DGCOP_MTTO_MERCADOS_MERCED_NAVE_MAYOR_71,MERCED NAVE MAYOR,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,2624,,LOCATARIOS,actualizacion_dgcop,2026-06-08 18:59:04,,
1301,PLATSOBSE_DGCOP_MTTO_MERCADOS_MERCED_NAVE_MAYOR_71,MERCED NAVE MAYOR,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,34226,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 18:59:04,,
1303,PLATSOBSE_DGCOP_MTTO_MERCADOS_JALALPA_EL_GRANDE_3,JALALPA EL GRANDE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,61,,LOCALES,actualizacion_dgcop,2026-06-08 19:05:34,,
1304,PLATSOBSE_DGCOP_MTTO_MERCADOS_JALALPA_EL_GRANDE_3,JALALPA EL GRANDE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,122,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:05:34,,
1305,PLATSOBSE_DGCOP_MTTO_MERCADOS_JALALPA_EL_GRANDE_3,JALALPA EL GRANDE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,1217,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:05:34,,
1307,PLATSOBSE_DGCOP_MTTO_MERCADOS_AMPLIACION_SELENE_58,AMPLIACION SELENE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,71,,LOCALES,actualizacion_dgcop,2026-06-08 19:08:05,,
1308,PLATSOBSE_DGCOP_MTTO_MERCADOS_AMPLIACION_SELENE_58,AMPLIACION SELENE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,142,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:08:05,,
1309,PLATSOBSE_DGCOP_MTTO_MERCADOS_AMPLIACION_SELENE_58,AMPLIACION SELENE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,1395,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:08:05,,
1311,PLATSOBSE_DGCOP_MTTO_MERCADOS_ABELARDO_L_RODRIGUEZ_ZONA_26,ABELARDO L. RODRIGUEZ ZONA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,151,,LOCALES,actualizacion_dgcop,2026-06-08 19:08:29,,
1312,PLATSOBSE_DGCOP_MTTO_MERCADOS_ABELARDO_L_RODRIGUEZ_ZONA_26,ABELARDO L. RODRIGUEZ ZONA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,302,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:08:29,,
1313,PLATSOBSE_DGCOP_MTTO_MERCADOS_ABELARDO_L_RODRIGUEZ_ZONA_26,ABELARDO L. RODRIGUEZ ZONA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,4150,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:08:29,,
1315,PLATSOBSE_DGCOP_MTTO_MERCADOS_MERCADO_CETRAM_HUIPULCO_65,MERCADO CETRAM HUIPULCO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,96,,LOCALES,actualizacion_dgcop,2026-06-08 19:11:21,,
1316,PLATSOBSE_DGCOP_MTTO_MERCADOS_MERCADO_CETRAM_HUIPULCO_65,MERCADO CETRAM HUIPULCO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,192,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:11:21,,
1317,PLATSOBSE_DGCOP_MTTO_MERCADOS_MERCADO_CETRAM_HUIPULCO_65,MERCADO CETRAM HUIPULCO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,770,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:11:21,,
1319,PLATSOBSE_DGCOP_MTTO_MERCADOS_COMIDAS_HUIPULCO_60,COMIDAS HUIPULCO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,23,,LOCALES,actualizacion_dgcop,2026-06-08 19:12:40,,
1320,PLATSOBSE_DGCOP_MTTO_MERCADOS_COMIDAS_HUIPULCO_60,COMIDAS HUIPULCO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,46,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:12:40,,
1321,PLATSOBSE_DGCOP_MTTO_MERCADOS_COMIDAS_HUIPULCO_60,COMIDAS HUIPULCO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,860,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:12:40,,
1323,PLATSOBSE_DGCOP_MTTO_MERCADOS_MERCADO_ALAMOS_15,MERCADO ALAMOS,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,599,,LOCALES,actualizacion_dgcop,2026-06-08 19:14:00,,
1324,PLATSOBSE_DGCOP_MTTO_MERCADOS_MERCADO_ALAMOS_15,MERCADO ALAMOS,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,1198,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:14:00,,
1325,PLATSOBSE_DGCOP_MTTO_MERCADOS_MERCADO_ALAMOS_15,MERCADO ALAMOS,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,8710,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:14:00,,
1327,PLATSOBSE_DGCOP_MTTO_MERCADOS_MIXQUIC_79,MIXQUIC,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,102,,LOCALES,actualizacion_dgcop,2026-06-08 19:14:15,,
1328,PLATSOBSE_DGCOP_MTTO_MERCADOS_MIXQUIC_79,MIXQUIC,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,204,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:14:15,,
1329,PLATSOBSE_DGCOP_MTTO_MERCADOS_MIXQUIC_79,MIXQUIC,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,3609,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:14:15,,
1331,PLATSOBSE_DGCOP_MTTO_MERCADOS_PANTITLAN_ARENAL_70,PANTITLAN ARENAL,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,143,,LOCALES,actualizacion_dgcop,2026-06-08 19:15:57,,
1332,PLATSOBSE_DGCOP_MTTO_MERCADOS_PANTITLAN_ARENAL_70,PANTITLAN ARENAL,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,143,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:15:57,,
1333,PLATSOBSE_DGCOP_MTTO_MERCADOS_PANTITLAN_ARENAL_70,PANTITLAN ARENAL,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,286,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:15:57,,
1335,PLATSOBSE_DGCOP_MTTO_MERCADOS_AVANTE_76,AVANTE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,101,,LOCALES,actualizacion_dgcop,2026-06-08 19:16:52,,
1336,PLATSOBSE_DGCOP_MTTO_MERCADOS_AVANTE_76,AVANTE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,202,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:16:52,,
1337,PLATSOBSE_DGCOP_MTTO_MERCADOS_AVANTE_76,AVANTE,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,3224,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:16:52,,
1343,PLATSOBSE_DGCOP_MTTO_MERCADOS_JUVENTINO_ROSAS_40,JUVENTINO ROSAS,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,208,,LOCALES,actualizacion_dgcop,2026-06-08 19:18:59,,
1344,PLATSOBSE_DGCOP_MTTO_MERCADOS_JUVENTINO_ROSAS_40,JUVENTINO ROSAS,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,416,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:18:59,,
1345,PLATSOBSE_DGCOP_MTTO_MERCADOS_JUVENTINO_ROSAS_40,JUVENTINO ROSAS,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,4093,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:18:59,,
1347,PLATSOBSE_DGCOP_MTTO_MERCADOS_SANTA_CRUZ_MEYEHUALCO_47,SANTA CRUZ MEYEHUALCO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,146,,LOCALES,actualizacion_dgcop,2026-06-08 19:19:25,,
1348,PLATSOBSE_DGCOP_MTTO_MERCADOS_SANTA_CRUZ_MEYEHUALCO_47,SANTA CRUZ MEYEHUALCO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,292,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:19:25,,
1349,PLATSOBSE_DGCOP_MTTO_MERCADOS_SANTA_CRUZ_MEYEHUALCO_47,SANTA CRUZ MEYEHUALCO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,4570,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:19:25,,
1464,PLATSOBSE_DGCOP_MTTO_MERCADOS_LA_LOMA_50,LA LOMA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,90,,LOCALES,actualizacion_dgcop,2026-06-08 20:00:15,,
1465,PLATSOBSE_DGCOP_MTTO_MERCADOS_LA_LOMA_50,LA LOMA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,180,,LOCATARIOS,actualizacion_dgcop,2026-06-08 20:00:15,,
1466,PLATSOBSE_DGCOP_MTTO_MERCADOS_LA_LOMA_50,LA LOMA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,1387,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 20:00:15,,
1468,PLATSOBSE_DGCOP_MTTO_MERCADOS_MERCADO_ISABEL_LA_CATOLICA_27,MERCADO ISABEL LA CATOLICA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,165,,LOCALES,actualizacion_dgcop,2026-06-08 20:00:57,,
1469,PLATSOBSE_DGCOP_MTTO_MERCADOS_MERCADO_ISABEL_LA_CATOLICA_27,MERCADO ISABEL LA CATOLICA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,330,,LOCATARIOS,actualizacion_dgcop,2026-06-08 20:00:57,,
1470,PLATSOBSE_DGCOP_MTTO_MERCADOS_MERCADO_ISABEL_LA_CATOLICA_27,MERCADO ISABEL LA CATOLICA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,2308,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 20:00:57,,
1544,PLATSOBSE_DGCOP_PUENTES_PEATONALES_AV_GUADALUPE_I_RAMIREZ_AL_CRUCE_CON_EJIDO_43,"AV. GUADALUPE I. RAMIREZ, AL CRUCE CON EJIDO",REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,145,,METROS LINEALES,actualizacion_dgcop,2026-06-09 1:12:05,,
1545,PLATSOBSE_DGCOP_PUENTES_PEATONALES_AV_GUADALUPE_I_RAMIREZ_AL_CRUCE_CON_EJIDO_43,"AV. GUADALUPE I. RAMIREZ, AL CRUCE CON EJIDO",REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,289,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 1:12:05,,
1612,PLATSOBSE_DGCOP_REHABILITACION_CONSTRUCCION_EJE_6_SUR,EJE 6 SUR - PERIFERICO,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,LONGITUD,528,,METROS LINEALES,actualizacion_dgcop,2026-06-09 16:33:37,,
1613,PLATSOBSE_DGCOP_REHABILITACION_CONSTRUCCION_EJE_6_SUR,EJE 6 SUR - PERIFERICO,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,8803,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 16:33:37,,
1663,PLATSOBSE_DGCOP_PUENTES_PEATONALES_RIO_CONSULADO_ENTRE_CALLES_NORTE_180_Y_NORTE_182_9,RIO CONSULADO ENTRE CALLES NORTE 180 Y NORTE 182,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,79,,METROS LINEALES,actualizacion_dgcop,2026-06-09 18:31:46,,
1664,PLATSOBSE_DGCOP_PUENTES_PEATONALES_RIO_CONSULADO_ENTRE_CALLES_NORTE_180_Y_NORTE_182_9,RIO CONSULADO ENTRE CALLES NORTE 180 Y NORTE 182,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,154,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 18:31:46,,
1701,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_AV_CANAL_DE_TEZONTLE_LOS_PICOS_IZTACALCO_SUAC_22,AV. CANAL DE TEZONTLE LOS PICOS IZTACALCO SUAC,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,LONGITUD,471,,METROS LINEALES,actualizacion_dgcop,2026-06-09 19:19:51,,
1702,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_AV_CANAL_DE_TEZONTLE_LOS_PICOS_IZTACALCO_SUAC_22,AV. CANAL DE TEZONTLE LOS PICOS IZTACALCO SUAC,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,3558,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 19:19:51,,
1339,PLATSOBSE_DGCOP_MTTO_MERCADOS_24_DE_FEBRERO_63,24 DE FEBRERO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,53,,LOCALES,actualizacion_dgcop,2026-06-08 19:18:36,,
1340,PLATSOBSE_DGCOP_MTTO_MERCADOS_24_DE_FEBRERO_63,24 DE FEBRERO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,106,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:18:36,,
1341,PLATSOBSE_DGCOP_MTTO_MERCADOS_24_DE_FEBRERO_63,24 DE FEBRERO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,460,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:18:36,,
1351,PLATSOBSE_DGCOP_MTTO_MERCADOS_MELCHOR_MUZQUIZ_ZONA_1,MELCHOR MUZQUIZ ZONA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,327,,LOCALES,actualizacion_dgcop,2026-06-08 19:19:47,,
1352,PLATSOBSE_DGCOP_MTTO_MERCADOS_MELCHOR_MUZQUIZ_ZONA_1,MELCHOR MUZQUIZ ZONA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,654,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:19:47,,
1353,PLATSOBSE_DGCOP_MTTO_MERCADOS_MELCHOR_MUZQUIZ_ZONA_1,MELCHOR MUZQUIZ ZONA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,4767,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:19:47,,
1355,PLATSOBSE_DGCOP_MTTO_MERCADOS_HERMOSILLO_20,HERMOSILLO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,45,,LOCALES,actualizacion_dgcop,2026-06-08 19:20:20,,
1356,PLATSOBSE_DGCOP_MTTO_MERCADOS_HERMOSILLO_20,HERMOSILLO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,90,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:20:20,,
1357,PLATSOBSE_DGCOP_MTTO_MERCADOS_HERMOSILLO_20,HERMOSILLO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,560,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:20:20,,
1359,PLATSOBSE_DGCOP_MTTO_MERCADOS_176_SANTA_MARIA_TICOMAM_30,# 176 SANTA MARIA TICOMAM,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,119,,LOCALES,actualizacion_dgcop,2026-06-08 19:20:30,,
1360,PLATSOBSE_DGCOP_MTTO_MERCADOS_176_SANTA_MARIA_TICOMAM_30,# 176 SANTA MARIA TICOMAM,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,238,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:20:30,,
1361,PLATSOBSE_DGCOP_MTTO_MERCADOS_176_SANTA_MARIA_TICOMAM_30,# 176 SANTA MARIA TICOMAM,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,2848,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:20:30,,
1472,PLATSOBSE_DGCOP_MTTO_MERCADOS_TIPICO_REGIONAL_57,TIPICO REGIONAL,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,26,,LOCALES,actualizacion_dgcop,2026-06-08 20:01:55,,
1473,PLATSOBSE_DGCOP_MTTO_MERCADOS_TIPICO_REGIONAL_57,TIPICO REGIONAL,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,52,,LOCATARIOS,actualizacion_dgcop,2026-06-08 20:01:55,,
1474,PLATSOBSE_DGCOP_MTTO_MERCADOS_TIPICO_REGIONAL_57,TIPICO REGIONAL,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,760,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 20:01:55,,
1476,PLATSOBSE_DGCOP_MTTO_MERCADOS_TIZAPAN_6,TIZAPAN,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,128,,LOCALES,actualizacion_dgcop,2026-06-08 20:02:44,,
1477,PLATSOBSE_DGCOP_MTTO_MERCADOS_TIZAPAN_6,TIZAPAN,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,256,,LOCATARIOS,actualizacion_dgcop,2026-06-08 20:02:44,,
1478,PLATSOBSE_DGCOP_MTTO_MERCADOS_TIZAPAN_6,TIZAPAN,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,1536,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 20:02:44,,
1547,PLATSOBSE_DGCOP_PUENTES_PEATONALES_CTO_INTERIOR_AV_RIO_CHURUBUSCO_CONMUTADOR_AMP_SINATEL_24,CTO. INTERIOR (AV. RIO CHURUBUSCO) - CONMUTADOR / AMP SINATEL,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,74,,METROS LINEALES,actualizacion_dgcop,2026-06-09 1:16:11,,
1548,PLATSOBSE_DGCOP_PUENTES_PEATONALES_CTO_INTERIOR_AV_RIO_CHURUBUSCO_CONMUTADOR_AMP_SINATEL_24,CTO. INTERIOR (AV. RIO CHURUBUSCO) - CONMUTADOR / AMP SINATEL,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,142,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 1:16:11,,
